frame,zone1_ratio,zone2_ratio,zone3_ratio,zone4_ratio,zone5_ratio
375,0.1725,0.5567222,0.24344444,0.007388889,0.019944444
376,0.17205556,0.5565,0.244,0.0075,0.019944444
377,0.172,0.5562222,0.24427778,0.0074444446,0.020055555
378,0.172,0.5561111,0.2443889,0.007333333,0.020166667
379,0.17194444,0.55605555,0.24444444,0.007277778,0.020277778
380,0.17177778,0.5561111,0.24455556,0.007277778,0.020277778
381,0.1715,0.5562222,0.24461111,0.007388889,0.020277778
382,0.1715,0.55605555,0.24477778,0.007277778,0.020388888
383,0.17144445,0.556,0.24488889,0.007277778,0.020388888
384,0.1713889,0.55583334,0.24488889,0.0075,0.020388888
385,0.17127778,0.5558889,0.24494444,0.0074444446,0.020444445
386,0.17122222,0.5558889,0.245,0.007333333,0.020555556
387,0.17116667,0.55572224,0.24511111,0.007222222,0.020777779
388,0.1711111,0.5554444,0.2453889,0.007222222,0.020833334
389,0.17105556,0.5553333,0.24544445,0.007333333,0.020833334
390,0.171,0.55505556,0.24577777,0.007277778,0.02088889
391,0.171,0.55494446,0.24577777,0.007388889,0.02088889
392,0.17094444,0.5548889,0.24588889,0.007388889,0.02088889
393,0.17083333,0.55472225,0.24616666,0.007277778,0.021
394,0.17077778,0.5546111,0.24633333,0.0071666664,0.02111111
395,0.17072222,0.5546111,0.24638888,0.007111111,0.021166667
396,0.17055556,0.5546111,0.24633333,0.007277778,0.021222223
397,0.17044444,0.55455554,0.24611111,0.0075555556,0.021333333
398,0.17038889,0.5545,0.24616666,0.0075,0.021444444
399,0.17022222,0.55455554,0.24616666,0.007277778,0.021777777
400,0.17016667,0.5546111,0.24605556,0.007277778,0.02188889
401,0.17005555,0.5546111,0.24616666,0.0071666664,0.022
402,0.16994445,0.5542222,0.24661112,0.0071666664,0.022055555
403,0.16994445,0.5541667,0.24661112,0.007222222,0.022055555
404,0.16983333,0.5540556,0.24672222,0.007222222,0.022166668
405,0.16977778,0.5540556,0.24672222,0.007277778,0.022166668
406,0.16955556,0.5542778,0.24666667,0.007222222,0.022277778
407,0.16955556,0.55394447,0.24677777,0.007333333,0.022388889
408,0.16944444,0.5538889,0.24683334,0.007333333,0.0225
409,0.16933334,0.5538889,0.24688889,0.007277778,0.022611111
410,0.16927777,0.5538889,0.24694444,0.007277778,0.022611111
411,0.16905555,0.5538889,0.24716666,0.007277778,0.022611111
412,0.16894445,0.55377775,0.24727778,0.007333333,0.022666667
413,0.16888888,0.55355555,0.24744445,0.007388889,0.022722222
414,0.16877778,0.55344445,0.24755555,0.0074444446,0.022777777
415,0.16866666,0.55344445,0.2476111,0.0075,0.022777777
416,0.16855556,0.5533889,0.2476111,0.0076111113,0.022833332
417,0.1685,0.55344445,0.2476111,0.0074444446,0.023
418,0.16838889,0.55333334,0.24777777,0.0075,0.023
419,0.16838889,0.55322224,0.24766667,0.0077222222,0.023
420,0.16827779,0.55322224,0.24772222,0.007777778,0.023
421,0.16822222,0.5530556,0.24777777,0.007944444,0.023
422,0.16811112,0.55311114,0.24777777,0.007944444,0.023055555
423,0.1678889,0.5531667,0.2478889,0.007888889,0.023166666
424,0.16783333,0.55322224,0.24783333,0.007944444,0.023166666
425,0.16755556,0.5533889,0.24783333,0.008055556,0.023166666
426,0.16738889,0.5533889,0.2478889,0.008,0.023333333
427,0.16711111,0.55344445,0.24811111,0.008,0.023333333
428,0.16711111,0.5533889,0.24811111,0.007888889,0.0235
